Date	Volume
2014-02-03 00:00:00	0.152999999999999
2014-02-04 00:00:00	0.235999999999997
2014-02-05 00:00:00	0.280000000000001
2014-02-06 00:00:00	0.225999999999999
2014-02-07 00:00:00	0.215000000000003
2014-02-08 00:00:00	0.186
2014-02-09 00:00:00	0.155999999999999
2014-02-10 00:00:00	0.188000000000002
2014-02-11 00:00:00	0.180999999999997
2014-02-12 00:00:00	0.192
2014-02-13 00:00:00	0.131999999999998
2014-02-14 00:00:00	0.307000000000002
2014-02-15 00:00:00	0.195999999999998
2014-02-16 00:00:00	0.286999999999999
2014-02-17 00:00:00	0.231000000000002
2014-02-18 00:00:00	0.18
2014-02-19 00:00:00	0.164000000000001
2014-02-20 00:00:00	0.296999999999997
2014-02-21 00:00:00	0.256
2014-02-22 00:00:00	0.117000000000004
2014-02-23 00:00:00	0.282999999999994
2014-02-24 00:00:00	0.297000000000004
2014-02-25 00:00:00	0.152999999999999
2014-02-26 00:00:00	0.308
2014-02-27 00:00:00	0.177
2014-02-28 00:00:00	0.331000000000003
2014-03-01 00:00:00	0.155000000000001
2014-03-02 00:00:00	0.327999999999996
2014-03-03 00:00:00	0.259
2014-03-04 00:00:00	0.182000000000002
2014-03-05 00:00:00	0.321999999999996
2014-03-06 00:00:00	0.210000000000001
2014-03-07 00:00:00	0.270000000000003
2014-03-08 00:00:00	0.329999999999998
2014-03-09 00:00:00	0.462000000000003
2014-03-10 00:00:00	0.190999999999995
2014-03-11 00:00:00	0.262
2014-03-12 00:00:00	0.222999999999999
2014-03-13 00:00:00	0.338000000000001
2014-03-14 00:00:00	0.294000000000004
2014-03-15 00:00:00	0.356999999999999
2014-03-16 00:00:00	0.232999999999997
2014-03-17 00:00:00	0.241
2014-03-18 00:00:00	0.242000000000004
2014-03-19 00:00:00	0.143000000000001
2014-03-20 00:00:00	0.226999999999997
2014-03-21 00:00:00	0.271000000000001
2014-03-22 00:00:00	
2014-03-23 00:00:00	
2014-03-24 00:00:00	
2014-03-25 00:00:00	
2014-03-26 00:00:00	
2014-03-27 00:00:00	0.193999999999996
2014-03-28 00:00:00	0.197000000000003
2014-03-29 00:00:00	0.179000000000002
2014-03-30 00:00:00	0.390999999999998
2014-03-31 00:00:00	0.137999999999998
2014-04-01 00:00:00	0.260000000000005
2014-04-02 00:00:00	0.266999999999996
2014-04-03 00:00:00	0.105000000000004
2014-04-04 00:00:00	0.331999999999994
2014-04-05 00:00:00	0.123000000000005
2014-04-06 00:00:00	0.351999999999997
2014-04-07 00:00:00	0.203000000000003
2014-04-08 00:00:00	0.109999999999999
2014-04-09 00:00:00	0.265000000000001
2014-04-10 00:00:00	0.140000000000001
2014-04-11 00:00:00	0.216000000000001
2014-04-12 00:00:00	0.157999999999994
2014-04-13 00:00:00	0.345000000000006
2014-04-14 00:00:00	0.0899999999999963
2014-04-15 00:00:00	0.249000000000002
2014-04-16 00:00:00	0.170000000000002
2014-04-17 00:00:00	0.257999999999996
2014-04-18 00:00:00	0.222000000000001
2014-04-19 00:00:00	0.215000000000003
2014-04-20 00:00:00	0.263999999999996
2014-04-21 00:00:00	0.280000000000001
2014-04-22 00:00:00	0.102000000000004
2014-04-23 00:00:00	0.146000000000001
2014-04-24 00:00:00	0.190999999999988
2014-04-25 00:00:00	0.290000000000006
2014-04-26 00:00:00	0.138999999999996
2014-04-27 00:00:00	0.393000000000001
2014-04-28 00:00:00	0.185000000000002
2014-04-29 00:00:00	0.132000000000005
2014-04-30 00:00:00	0.238
2014-05-01 00:00:00	0.200000000000003
2014-05-02 00:00:00	0.213999999999999
2014-05-03 00:00:00	0.140999999999991
2014-05-04 00:00:00	0.317000000000007
2014-05-05 00:00:00	0.167999999999992
2014-05-06 00:00:00	0.207999999999998
2014-05-07 00:00:00	0.213000000000008
2014-05-08 00:00:00	0.271000000000001
2014-05-09 00:00:00	0.197000000000003
2014-05-10 00:00:00	0.298000000000002
2014-05-11 00:00:00	0.36699999999999
2014-05-12 00:00:00	0.128
2014-05-13 00:00:00	0.237000000000009
2014-05-14 00:00:00	0.208999999999989
2014-05-15 00:00:00	0.192000000000007
2014-05-16 00:00:00	0.180999999999997
2014-05-17 00:00:00	0.0999999999999943
2014-05-18 00:00:00	0.326000000000008
2014-05-19 00:00:00	0.102000000000004
2014-05-20 00:00:00	0.24799999999999
2014-05-21 00:00:00	0.140000000000001
2014-05-22 00:00:00	0.198999999999998
2014-05-23 00:00:00	0.26400000000001
2014-05-24 00:00:00	0.259
2014-05-25 00:00:00	0.292000000000002
2014-05-26 00:00:00	0.192999999999998
2014-05-27 00:00:00	0.216999999999999
2014-05-28 00:00:00	0.218999999999994
2014-05-29 00:00:00	0.141000000000005
2014-05-30 00:00:00	0.242000000000004
2014-05-31 00:00:00	0.211999999999989
2014-06-01 00:00:00	0.14500000000001
2014-06-02 00:00:00	0.184999999999988
2014-06-03 00:00:00	0.199000000000012
2014-06-04 00:00:00	0.204999999999998
2014-06-05 00:00:00	0.22699999999999
2014-06-06 00:00:00	0.161000000000001
2014-06-07 00:00:00	0.228000000000009
2014-06-08 00:00:00	0.256999999999991
2014-06-09 00:00:00	0.0880000000000081
2014-06-10 00:00:00	0.197000000000003
2014-06-11 00:00:00	0.256
2014-06-12 00:00:00	0.230999999999995
2014-06-13 00:00:00	0.144999999999996
2014-06-14 00:00:00	0.277000000000001
2014-06-15 00:00:00	0.284000000000006
2014-06-16 00:00:00	0.152000000000001
2014-06-17 00:00:00	0.11399999999999
2014-06-18 00:00:00	0.162000000000006
2014-06-19 00:00:00	0.209999999999994
2014-06-20 00:00:00	0.274000000000001
2014-06-21 00:00:00	0.174000000000007
2014-06-22 00:00:00	0.224000000000004
2014-06-23 00:00:00	0.0659999999999883
2014-06-24 00:00:00	0.185000000000002
2014-06-25 00:00:00	0.0990000000000038
2014-06-26 00:00:00	0.171999999999997
2014-06-27 00:00:00	0.263000000000005
2014-06-28 00:00:00	0.224999999999994
2014-06-29 00:00:00	0.173000000000002
2014-06-30 00:00:00	0.156000000000006
2014-07-01 00:00:00	0.192999999999998
2014-07-02 00:00:00	0.191999999999993
2014-07-03 00:00:00	0.237000000000009
2014-07-04 00:00:00	0.272999999999996
2014-07-05 00:00:00	0.147000000000006
2014-07-06 00:00:00	0.111999999999995
2014-07-07 00:00:00	0
2014-07-08 00:00:00	0
2014-07-09 00:00:00	0
2014-07-10 00:00:00	0
2014-07-11 00:00:00	0
2014-07-12 00:00:00	0
2014-07-13 00:00:00	0.123000000000005
2014-07-14 00:00:00	0.170999999999992
2014-07-15 00:00:00	0.263000000000005
2014-07-16 00:00:00	0.170000000000002
2014-07-17 00:00:00	0.174999999999997
2014-07-18 00:00:00	0.179999999999993
2014-07-19 00:00:00	0.302000000000007
2014-07-20 00:00:00	0.216999999999999
2014-07-21 00:00:00	0.185999999999993
2014-07-22 00:00:00	0.117000000000004
2014-07-23 00:00:00	0.278000000000006
2014-07-24 00:00:00	0.198999999999998
2014-07-25 00:00:00	0.114000000000004
2014-07-26 00:00:00	0.129999999999995
2014-07-27 00:00:00	0.114000000000004
2014-07-28 00:00:00	0.200999999999993
2014-07-29 00:00:00	0.241
2014-07-30 00:00:00	0.125
2014-07-31 00:00:00	0.138000000000005
2014-08-01 00:00:00	0.209000000000003
2014-08-02 00:00:00	0.236999999999995
2014-08-03 00:00:00	0.212000000000003
2014-08-04 00:00:00	0.0969999999999942
2014-08-05 00:00:00	0.129999999999995
2014-08-06 00:00:00	0.120000000000005
2014-08-07 00:00:00	0.141000000000005
2014-08-08 00:00:00	0.131999999999991
2014-08-09 00:00:00	0.231000000000009
2014-08-10 00:00:00	0.123999999999995
2014-08-11 00:00:00	0.153000000000006
2014-08-12 00:00:00	0.171999999999997
2014-08-13 00:00:00	0.144999999999996
2014-08-14 00:00:00	0.204999999999998
2014-08-15 00:00:00	0.254000000000005
2014-08-16 00:00:00	0.191000000000003
2014-08-17 00:00:00	0.283000000000001
2014-08-18 00:00:00	0.135999999999996
2014-08-19 00:00:00	0.194000000000003
2014-08-20 00:00:00	
